,Solar fixed,Solar fixed,Solar fixed
Locations,Almeria2023,Almeria2023,Almeria2023
Profile time series,PG3-SARAH3,PG3-ERA5,PV-MEAS
Subsets,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed
Index,1,2,3
6443,0.6890299999999999,0.67311,0.7787296326358827
6444,0.74678,0.73787,0.8297709235209235
6445,0.76458,0.75949,0.8320087031024531
6446,0.73493,0.70529,0.7735615079365079
6447,0.6494099999999999,0.59229,0.6487678120490621
6448,0.49913,0.42288,0.4645404942279942
6449,0.29854,0.21068,0.23203388047138046
6450,0.07904000000000001,0.02127,0.03800530227873978
6451,0.0,0.0,0.0
6452,0.0,0.0,0.0
6453,0.0,0.0,0.0
6454,0.0,0.0,0.0
6455,0.0,0.0,0.0
6456,0.0,0.0,0.0
6457,0.0,0.0,0.0
6458,0.0,0.0,0.0
6459,0.0,0.0,0.0
6460,0.0,0.0,0.0
6461,0.0,0.0,0.0
6462,0.0,0.0,0.0
6463,0.0,0.027690000000000003,0.04886880035473786
6464,0.15541999999999997,0.22041999999999998,0.25948998917748917
6465,0.37701999999999997,0.42066000000000003,0.4913641624579125
6466,0.55202,0.59877,0.6615549092111592
6467,0.68872,0.70799,0.772905768999519
6468,0.75686,0.76713,0.8366965788840789
6469,0.76159,0.76225,0.8378126503126503
6470,0.73141,0.70239,0.7713785924723424
6471,0.64022,0.58787,0.6455787412818663
6472,0.49528,0.41729,0.4600138287638288
6473,0.29335,0.20587,0.22933088323713324
6474,0.07619,0.019649999999999997,0.03354820852372936
6475,0.0,0.0,0.0
6476,0.0,0.0,0.0
6477,0.0,0.0,0.0
6478,0.0,0.0,0.0
6479,0.0,0.0,0.0
6480,0.0,0.0,0.0
6481,0.0,0.0,0.0
6482,0.0,0.0,0.0
6483,0.0,0.0,0.0
6484,0.0,0.0,0.0
6485,0.0,0.0,0.0
6486,0.0,0.0,0.0
6487,0.0,0.02613,0.04863573382635882
6488,0.15143,0.21766999999999997,0.25058471620971623
6489,0.36615,0.4097,0.4722988816738817
6490,0.54399,0.59445,0.66299396494709
6491,0.67312,0.702,0.7743812755531505
6492,0.74848,0.75129,0.8260337752525253
6493,0.75028,0.7550800000000001,0.8287807389369889
6494,0.72012,0.69923,0.7686958874458875
6495,0.63013,0.58348,0.6454964451058202
6496,0.48417,0.41522000000000003,0.46120825066137566
6497,0.28054,0.20171,0.22339071518759018
6498,0.07391,0.018600000000000002,0.029536238125300627
6499,0.0,0.0,0.0
6500,0.0,0.0,0.0
6501,0.0,0.0,0.0
6502,0.0,0.0,0.0
6503,0.0,0.0,0.0
6504,0.0,0.0,0.0
6505,0.0,0.0,0.0
6506,0.0,0.0,0.0
6507,0.0,0.0,0.0
6508,0.0,0.0,0.0
6509,0.0,0.0,0.0
6510,0.0,0.0,0.0
6511,0.0,0.02429,0.04570695321268238
6512,0.15071,0.21581999999999998,0.25122410864598366
6513,0.37285,0.41179000000000004,0.478919966029341
6514,0.54239,0.5689099999999999,0.6566287878787879
6515,0.67857,0.6803400000000001,0.7686953237734487
6516,0.7473099999999999,0.74722,0.8230106120731121
6517,0.76306,0.7553099999999999,0.8178079154641654
6518,0.72287,0.69789,0.75133890993266
6519,0.6307,0.58273,0.6306692294973545
6520,0.48333,0.41254,0.4512622504810005
6521,0.28332999999999997,0.20026,0.21767770713083212
6522,0.06774,0.00697,0.032874322841510345
6523,0.0,0.0,0.0
6524,0.0,0.0,0.0
6525,0.0,0.0,0.0
6526,0.0,0.0,0.0
6527,0.0,0.0,0.0
6528,0.0,0.0,0.0
6529,0.0,0.0,0.0
6530,0.0,0.0,0.0
6531,0.0,0.0,0.0
6532,0.0,0.0,0.0
6533,0.0,0.0,0.0
6534,0.0,0.0,0.0
6535,0.0,0.02638,0.0432971620971621
6536,0.15594,0.2275,0.2534297588985089
6537,0.37861,0.43207999999999996,0.485734390031265
6538,0.55222,0.59629,0.6549462256493507
6539,0.68024,0.70469,0.7667525327681578
6540,0.74776,0.76074,0.8196680345117845
6541,0.7537200000000001,0.75554,0.8156265031265031
6542,0.7230800000000001,0.6992200000000001,0.7540729091510342
6543,0.6355700000000001,0.58054,0.3459196691618567
6544,0.48643000000000003,0.4125,0.0
6545,0.28282999999999997,0.19897,0.284
6546,0.06631999999999999,0.00631,0.069
6547,0.0,0.0,0.0
6548,0.0,0.0,0.0
6549,0.0,0.0,0.0
6550,0.0,0.0,0.0
6551,0.0,0.0,0.0
6552,0.0,0.0,0.0
6553,0.0,0.0,0.0
6554,0.0,0.0,0.0
6555,0.0,0.0,0.0
6556,0.0,0.0,0.0
6557,0.0,0.0,0.0
6558,0.0,0.0,0.0
6559,0.0,0.02752,0.026
6560,0.15977000000000002,0.22953,0.232
6561,0.38008,0.43915,0.44
6562,0.55821,0.5982999999999999,0.596
6563,0.68106,0.71024,0.699
6564,0.74234,0.7602300000000001,0.75
6565,0.7566,0.75786,0.752
6566,0.72488,0.69713,0.709
6567,0.63847,0.58227,0.617
6568,0.49024,0.41252,0.473
6569,0.28555,0.19784000000000002,0.28
6570,0.06514,0.00583,0.065
6571,0.0,0.0,0.0
6572,0.0,0.0,0.0
6573,0.0,0.0,0.0
6574,0.0,0.0,0.0
6575,0.0,0.0,0.0
6576,0.0,0.0,0.0
6577,0.0,0.0,0.0
6578,0.0,0.0,0.0
6579,0.0,0.0,0.0
6580,0.0,0.0,0.0
6581,0.0,0.0,0.0
6582,0.0,0.0,0.0
6583,0.0,0.027350000000000003,0.024
6584,0.16232,0.23292,0.227
6585,0.37666000000000005,0.44297000000000003,0.0
6586,0.5539400000000001,0.60421,0.6286091946248197
6587,0.68959,0.7106399999999999,0.7629041531385281
6588,0.74181,0.76197,0.8093979226791727
6589,0.75759,0.7585,0.8152432058682059
6590,0.72682,0.69756,0.7556250751563252
6591,0.6346,0.58117,0.6333222477753728
6592,0.48634,0.40941000000000005,0.44826821037758535
6593,0.28297000000000005,0.19375,0.2113735945767196
6594,0.06082,0.0052699999999999995,0.026061893237934904
6595,0.0,0.0,0.0
6596,0.0,0.0,0.0
6597,0.0,0.0,0.0
6598,0.0,0.0,0.0
6599,0.0,0.0,0.0
6600,0.0,0.0,0.0
6601,0.0,0.0,0.0
6602,0.0,0.0,0.0
6603,0.0,0.0,0.0
6604,0.0,0.0,0.0
6605,0.0,0.0,0.0
6606,0.0,0.0,0.0
6607,0.0,0.02436,0.046966866331970496
6608,0.15791999999999998,0.21484999999999999,0.23685121302308804
6609,0.36693000000000003,0.41117000000000004,0.47743036766474267
6610,0.54052,0.56528,0.6613593148749399
6611,0.66907,0.65434,0.7823906851250602
6612,0.7310399999999999,0.72664,0.827572601010101
6613,0.75999,0.69228,0.8173043680856181
6614,0.72375,0.62881,0.7025662127224627
6615,0.63937,0.5136799999999999,0.6054597312409813
6616,0.47343,0.38476,0.4355130546536797
6617,0.25148,0.18012999999999998,0.19995753667628668
6618,0.055920000000000004,0.0044,0.02412996557840308
6619,0.0,0.0,0.0
6620,0.0,0.0,0.0
6621,0.0,0.0,0.0
6622,0.0,0.0,0.0
6623,0.0,0.0,0.0
6624,0.0,0.0,0.0
6625,0.0,0.0,0.0
6626,0.0,0.0,0.0
6627,0.0,0.0,0.0
6628,0.0,0.0,0.0
6629,0.0,0.0,0.0
6630,0.0,0.0,0.0
6631,0.0,0.02038,0.03606823442760943
6632,0.14636000000000002,0.18637,0.2349133071789322
6633,0.36494,0.36828,0.4660107398388648
6634,0.54443,0.5581499999999999,0.6341750841750842
6635,0.67541,0.67216,0.7471188822751322
6636,0.73261,0.73289,0.7850980038480039
6637,0.75713,0.7327,0.7637823547979798
6638,0.72093,0.68567,0.6238409015752766
6639,0.5438,0.5688300000000001,0.5668229918229918
6640,0.41727,0.37186,0.41083397216209716
6641,0.23229,0.14730000000000001,0.21455665283790284
6642,0.04239,0.008,0.032366432178932175
6643,0.0,0.0,0.0
6644,0.0,0.0,0.0
6645,0.0,0.0,0.0
6646,0.0,0.0,0.0
6647,0.0,0.0,0.0
6648,0.0,0.0,0.0
6649,0.0,0.0,0.0
6650,0.0,0.0,0.0
6651,0.0,0.0,0.0
6652,0.0,0.0,0.0
6653,0.0,0.0,0.0
6654,0.0,0.0,0.0
6655,0.0,0.023170000000000003,0.03395308090828924
6656,0.15106999999999998,0.20846,0.22416369799182298
6657,0.37123,0.4181,0.4559503141534392
6658,0.5462,0.58104,0.6370139264670515
6659,0.6759700000000001,0.69257,0.753216127044252
6660,0.7459199999999999,0.74675,0.8039415734728235
6661,0.76419,0.74721,0.782129329004329
6662,0.7170599999999999,0.68739,0.7201146509740259
6663,0.6194400000000001,0.56976,0.5985376458032708
6664,0.46424,0.3973,0.41679462031024533
6665,0.26145,0.18148,0.18805202320827322
6666,0.05028,0.00369,0.019890334646063813
6667,0.0,0.0,0.0
6668,0.0,0.0,0.0
6669,0.0,0.0,0.0
6670,0.0,0.0,0.0
6671,0.0,0.0,0.0
6672,0.0,0.0,0.0
6673,0.0,0.0,0.0
6674,0.0,0.0,0.0
6675,0.0,0.0,0.0
6676,0.0,0.0,0.0
6677,0.0,0.0,0.0
6678,0.0,0.0,0.0
6679,0.0,0.024079999999999997,0.03261536470859388
6680,0.14708000000000002,0.21969,0.21965657317219817
6681,0.36666000000000004,0.42807999999999996,0.4436575577200577
6682,0.54348,0.5897100000000001,0.6179905453342953
6683,0.67414,0.69624,0.7367473094035594
6684,0.74113,0.74867,0.7922904641654641
6685,0.7541,0.74434,0.7952553811928812
6686,0.70696,0.68343,0.7372316919191919
6687,0.61353,0.56623,0.6157533294252044
6688,0.45717,0.39461,0.4142101821789322
6689,0.26177,0.1792,0.18936237373737375
6690,0.04621,0.00316,0.021684326649430815
6691,0.0,0.0,0.0
6692,0.0,0.0,0.0
6693,0.0,0.0,0.0
6694,0.0,0.0,0.0
6695,0.0,0.0,0.0
6696,0.0,0.0,0.0
6697,0.0,0.0,0.0
6698,0.0,0.0,0.0
6699,0.0,0.0,0.0
6700,0.0,0.0,0.0
6701,0.0,0.0,0.0
6702,0.0,0.0,0.0
6703,0.0,0.02476,0.035221992995430496
6704,0.14889,0.22369999999999998,0.23339984668109667
6705,0.37197,0.42507999999999996,0.46549441588504087
6706,0.54179,0.58109,0.6424982714045214
6707,0.6711699999999999,0.70513,0.7454194098725349
6708,0.73709,0.7496499999999999,0.7979854347041847
6709,0.75127,0.75175,0.7984777086339586
6710,0.7133400000000001,0.68814,0.7322296626984127
6711,0.61537,0.56804,0.6091735810485811
6712,0.46552,0.39221,0.42121080597643096
6713,0.25759,0.17513,0.1858390452140452
6714,0.04456,0.00283,0.016274776785714287
6715,0.0,0.0,0.0
6716,0.0,0.0,0.0
6717,0.0,0.0,0.0
6718,0.0,0.0,0.0
6719,0.0,0.0,0.0
6720,0.0,0.0,0.0
6721,0.0,0.0,0.0
6722,0.0,0.0,0.0
6723,0.0,0.0,0.0
6724,0.0,0.0,0.0
6725,0.0,0.0,0.0
6726,0.0,0.0,0.0
6727,0.0,0.0206,0.03156606942440276
6728,0.14547,0.20105,0.22575175114237614
6729,0.36725,0.41743,0.44589383417508416
6730,0.54506,0.56953,0.6180837391774892
6731,0.6802,0.6735099999999999,0.7325036075036075
6732,0.75467,0.72746,0.742163262085137
6733,0.74771,0.7223999999999999,0.7209838338744589
6734,0.66152,0.67525,0.6977101746632997
6735,0.5972000000000001,0.55244,0.47968618476430974
6736,0.43289999999999995,0.37526,0.35204331259018756
6737,0.22030000000000002,0.16225,0.17302940115440116
6738,0.03032,0.0028799999999999997,0.019805193302068303
6739,0.0,0.0,0.0
6740,0.0,0.0,0.0
6741,0.0,0.0,0.0
6742,0.0,0.0,0.0
6743,0.0,0.0,0.0
6744,0.0,0.0,0.0
6745,0.0,0.0,0.0
6746,0.0,0.0,0.0
6747,0.0,0.0,0.0
6748,0.0,0.0,0.0
6749,0.0,0.0,0.0
6750,0.0,0.0,0.0
6751,0.0,0.01924,0.02405297418630752
6752,0.13537000000000002,0.16521,0.24413160624098124
6753,0.36025999999999997,0.35907,0.4275953357984608
6754,0.52898,0.49613,0.6255232759139009
6755,0.65598,0.59696,0.7731336805555555
6756,0.43368,0.5878,0.5239231977513228
6757,0.50932,0.68575,0.46069474506974506
6758,0.5271699999999999,0.6661900000000001,0.7296155378186628
6759,0.5721799999999999,0.5599700000000001,0.6027417027417027
6760,0.41702999999999996,0.37583999999999995,0.40126525673400676
6761,0.20654,0.1653,0.16578902867965367
6762,0.0247,0.0014299999999999998,0.012009190115440115
6763,0.0,0.0,0.0
6764,0.0,0.0,0.0
6765,0.0,0.0,0.0
6766,0.0,0.0,0.0
6767,0.0,0.0,0.0
6768,0.0,0.0,0.0
6769,0.0,0.0,0.0
6770,0.0,0.0,0.0
6771,0.0,0.0,0.0
6772,0.0,0.0,0.0
6773,0.0,0.0,0.0
6774,0.0,0.0,0.0
6775,0.0,0.018940000000000002,0.02837545093795094
6776,0.14069,0.16322,0.2199485554954305
6777,0.35669999999999996,0.35869,0.4528613891895142
6778,0.53692,0.50734,0.6350574194324194
6779,0.6500499999999999,0.54595,0.7496200847763348
6780,0.61617,0.68157,0.7660071699134199
6781,0.72974,0.68132,0.784910113035113
6782,0.70072,0.6536799999999999,0.718187454906205
6783,0.5918,0.5498999999999999,0.590611283970659
6784,0.43563999999999997,0.38116,0.39686316287878787
6785,0.21468,0.1633,0.16440596440596442
6786,0.028149999999999998,0.00177,0.010997481261022927
6787,0.0,0.0,0.0
6788,0.0,0.0,0.0
6789,0.0,0.0,0.0
6790,0.0,0.0,0.0
6791,0.0,0.0,0.0
6792,0.0,0.0,0.0
6793,0.0,0.0,0.0
6794,0.0,0.0,0.0
6795,0.0,0.0,0.0
6796,0.0,0.0,0.0
6797,0.0,0.0,0.0
6798,0.0,0.0,0.0
6799,0.0,0.02179,0.02841824194324194
6800,0.13657,0.19657,0.21669804443241944
6801,0.35524,0.39726,0.44867612133237134
6802,0.5332899999999999,0.5572999999999999,0.6228462076118326
6803,0.66501,0.6843899999999999,0.7338517240860991
6804,0.7400399999999999,0.73597,0.7829823532948533
6805,0.75448,0.7400399999999999,0.7824205597643098
6806,0.70163,0.6735800000000001,0.7147928315897066
6807,0.61394,0.55229,0.580096914081289
6808,0.44879,0.37432,0.3819166366041366
6809,0.24149,0.15849000000000002,0.15619100228475227
6810,0.01391,0.00141,0.01016230434303351
6811,0.0,0.0,0.0
6812,0.0,0.0,0.0
6813,0.0,0.0,0.0
6814,0.0,0.0,0.0
6815,0.0,0.0,0.0
6816,0.0,0.0,0.0
6817,0.0,0.0,0.0
6818,0.0,0.0,0.0
6819,0.0,0.0,0.0
6820,0.0,0.0,0.0
6821,0.0,0.0,0.0
6822,0.0,0.0,0.0
6823,0.0,0.02051,0.026360146103896104
6824,0.12994,0.1961,0.21028777356902356
6825,0.35264999999999996,0.4039,0.440227423039923
6826,0.5238200000000001,0.5580499999999999,0.6179663074194324
6827,0.65588,0.6626599999999999,0.7361244513588263
6828,0.7283,0.73003,0.7838992604617605
6829,0.7452300000000001,0.73191,0.7773118085618086
6830,0.69667,0.66712,0.7108243897306398
6831,0.59646,0.54761,0.5800183757215007
6832,0.43744,0.37018,0.3841467126623377
6833,0.23188,0.15619,0.1540336950857784
6834,0.01316,0.00111,0.008783091580487413
6835,0.0,0.0,0.0
6836,0.0,0.0,0.0
6837,0.0,0.0,0.0
6838,0.0,0.0,0.0
6839,0.0,0.0,0.0
6840,0.0,0.0,0.0
6841,0.0,0.0,0.0
6842,0.0,0.0,0.0
6843,0.0,0.0,0.0
6844,0.0,0.0,0.0
6845,0.0,0.0,0.0
6846,0.0,0.0,0.0
6847,0.0,0.00348,0.023743767786996953
6848,0.12928,0.20815999999999998,0.20626935275372776
6849,0.34770999999999996,0.41946,0.4358332205988456
6850,0.5255,0.57814,0.6095377134439635
6851,0.6500499999999999,0.67508,0.7250338203463204
6852,0.71138,0.7266699999999999,0.7801132605820106
6853,0.73818,0.71857,0.77290389009139
6854,0.68652,0.6550499999999999,0.7037352693602693
6855,0.59204,0.5419400000000001,0.579802677068302
6856,0.43060000000000004,0.36816000000000004,0.36664505922318424
6857,0.25037,0.15336000000000002,0.11039058641975309
6858,0.01117,0.00111,0.009690525042087542
6859,0.0,0.0,0.0
6860,0.0,0.0,0.0
6861,0.0,0.0,0.0
6862,0.0,0.0,0.0
6863,0.0,0.0,0.0
6864,0.0,0.0,0.0
6865,0.0,0.0,0.0
6866,0.0,0.0,0.0
6867,0.0,0.0,0.0
6868,0.0,0.0,0.0
6869,0.0,0.0,0.0
6870,0.0,0.0,0.0
6871,0.0,0.0041600000000000005,0.008812447390572391
6872,0.03452,0.06805,0.02724187760541927
6873,0.02323,0.15802000000000002,0.039967870420474595
6874,0.045149999999999996,0.19231,0.06481836545013629
6875,0.037829999999999996,0.29141,0.1794751833814334
6876,0.37777999999999995,0.30524,0.42618521524771524
6877,0.39354,0.4425,0.38590762536075035
6878,0.48974,0.43795999999999996,0.4952309553872054
6879,0.60161,0.33681,0.15183813582251082
6880,0.23828,0.21343,0.05992599030984448
6881,0.03735,0.10983,0.0021535857082732083
6882,0.0,0.00045,0.003786419001523168
6883,0.0,0.0,0.0
6884,0.0,0.0,0.0
6885,0.0,0.0,0.0
6886,0.0,0.0,0.0
6887,0.0,0.0,0.0
6888,0.0,0.0,0.0
6889,0.0,0.0,0.0
6890,0.0,0.0,0.0
6891,0.0,0.0,0.0
6892,0.0,0.0,0.0
6893,0.0,0.0,0.0
6894,0.0,0.0,0.0
6895,0.0,0.0020499999999999997,0.021913922458714125
6896,0.12551,0.16619,0.2023358585858586
6897,0.33861,0.30162,0.43575919161856663
6898,0.52428,0.49579,0.6169084821428571
6899,0.6490499999999999,0.61948,0.7537365845959596
6900,0.71934,0.70728,0.803317775974026
6901,0.7507999999999999,0.71214,0.7992518187830688
6902,0.69717,0.6738099999999999,0.7329814138407889
6903,0.53751,0.55202,0.5869633838383839
6904,0.40989,0.36121,0.33346372955747955
6905,0.21987,0.14241,0.13878816012305595
6906,0.00872,0.0,0.0023318322109988775
6907,0.0,0.0,0.0
6908,0.0,0.0,0.0
6909,0.0,0.0,0.0
6910,0.0,0.0,0.0
6911,0.0,0.0,0.0
6912,0.0,0.0,0.0
6913,0.0,0.0,0.0
6914,0.0,0.0,0.0
6915,0.0,0.0,0.0
6916,0.0,0.0,0.0
6917,0.0,0.0,0.0
6918,0.0,0.0,0.0
6919,0.0,0.00235,0.02143898208273208
6920,0.11976,0.19568000000000002,0.18797104226791728
6921,0.32937,0.38589999999999997,0.42588458994708994
6922,0.48928,0.51206,0.5709201388888889
6923,0.54043,0.64883,0.5889610389610389
6924,0.6692100000000001,0.69041,0.6438873481842232
6925,0.54223,0.674,0.5193112298581049
6926,0.5212899999999999,0.57639,0.49025335197210196
6927,0.50348,0.47646,0.4253622534872535
6928,0.33603,0.31033999999999995,0.1989121121933622
6929,0.11536,0.10507,0.13582912533068783
6930,0.005690000000000001,0.0,0.006725248015873016
6931,0.0,0.0,0.0
6932,0.0,0.0,0.0
6933,0.0,0.0,0.0
6934,0.0,0.0,0.0
6935,0.0,0.0,0.0
6936,0.0,0.0,0.0
6937,0.0,0.0,0.0
6938,0.0,0.0,0.0
6939,0.0,0.0,0.0
6940,0.0,0.0,0.0
6941,0.0,0.0,0.0
6942,0.0,0.0,0.0
6943,0.0,0.0038900000000000002,0.02205559939674523
6944,0.037380000000000004,0.11006,0.1468255847162097
6945,0.19640000000000002,0.26527999999999996,0.2934542598605099
6946,0.27408,0.40035000000000004,0.5662247474747475
6947,0.59885,0.48675,0.5904162533068783
6948,0.68948,0.5205299999999999,0.7197433787277537
6949,0.73609,0.56038,0.7713778409090909
6950,0.66872,0.48175,0.5639856526575276
6951,0.40906,0.35216000000000003,0.5812116702741703
6952,0.42081,0.28064,0.3454870505651756
6953,0.20291,0.11068,0.13777899906806157
6954,0.00451,0.0,0.007972193662818663
6955,0.0,0.0,0.0
6956,0.0,0.0,0.0
6957,0.0,0.0,0.0
6958,0.0,0.0,0.0
6959,0.0,0.0,0.0
6960,0.0,0.0,0.0
6961,0.0,0.0,0.0
6962,0.0,0.0,0.0
6963,0.0,0.0,0.0
6964,0.0,0.0,0.0
6965,0.0,0.0,0.0
6966,0.0,0.0,0.0
6967,0.0,0.00282,0.030147796416546416
6968,0.10690999999999999,0.18578999999999998,0.18068538810726312
6969,0.33188999999999996,0.41484,0.4922506313131313
6970,0.5221,0.5805800000000001,0.5637902462121213
6971,0.66235,0.70324,0.7431387911856662
6972,0.73473,0.7512300000000001,0.12693508748196247
6973,0.7504500000000001,0.7311799999999999,0.0
6974,0.6715800000000001,0.65501,0.549
6975,0.58048,0.50485,0.37
6976,0.4565,0.31856,0.0
6977,0.15902000000000002,0.10318000000000001,0.0016616274350649352
6978,0.00514,0.0,0.004196979216770883
6979,0.0,0.0,0.0
6980,0.0,0.0,0.0
6981,0.0,0.0,0.0
6982,0.0,0.0,0.0
6983,0.0,0.0,0.0
6984,0.0,0.0,0.0
6985,0.0,0.0,0.0
6986,0.0,0.0,0.0
6987,0.0,0.0,0.0
6988,0.0,0.0,0.0
6989,0.0,0.0,0.0
6990,0.0,0.0,0.0
6991,0.0,0.0023,0.00788414301747635
6992,0.0987,0.11551,0.09800931637806637
6993,0.18788999999999997,0.18838999999999997,0.18396314333814334
6994,0.06412999999999999,0.20959,0.19074525012025012
6995,0.28132,0.28926,0.2900235615079365
6996,0.07445,0.35713,0.17539757696007696
6997,0.06598000000000001,0.34648,0.25512584926647425
6998,0.16362000000000002,0.36619,0.2994496678090428
6999,0.1362,0.38726,0.3621640512265512
7000,0.35101,0.24303999999999998,0.4255116266835017
7001,0.18572999999999998,0.11511,0.11271323678250762
7002,0.0,0.0,0.007884267025412858
7003,0.0,0.0,0.0
7004,0.0,0.0,0.0
7005,0.0,0.0,0.0
7006,0.0,0.0,0.0
7007,0.0,0.0,0.0
7008,0.0,0.0,0.0
7009,0.0,0.0,0.0
7010,0.0,0.0,0.0
7011,0.0,0.0,0.0
7012,0.0,0.0,0.0
7013,0.0,0.0,0.0
7014,0.0,0.0,0.0
7015,0.0,0.00173,0.02066322350489017
7016,0.12518,0.21004,0.2257957175925926
7017,0.37333999999999995,0.4432,0.4713271103896104
7018,0.5775800000000001,0.62061,0.6586546266233766
7019,0.7203200000000001,0.73661,0.7693279521404521
7020,0.78847,0.78353,0.8214755441317941
7021,0.80333,0.68286,0.8344437680375181
7022,0.72572,0.62126,0.6900545634920635
7023,0.58814,0.40742,0.591599025974026
7024,0.38956,0.33827999999999997,0.2682550955988456
7025,0.20688,0.12626,0.1214975468975469
7026,0.00357,0.0,0.002795069745069745
7027,0.0,0.0,0.0
7028,0.0,0.0,0.0
7029,0.0,0.0,0.0
7030,0.0,0.0,0.0
7031,0.0,0.0,0.0
7032,0.0,0.0,0.0
7033,0.0,0.0,0.0
7034,0.0,0.0,0.0
7035,0.0,0.0,0.0
7036,0.0,0.0,0.0
7037,0.0,0.0,0.0
7038,0.0,0.0,0.0
7039,0.0,0.00196,0.011691234517797019
7040,0.129,0.20262,0.2114303764329806
7041,0.35281,0.41212,0.48568685365560366
7042,0.5297799999999999,0.5846399999999999,0.4604358315295815
7043,0.67104,0.69112,0.7925474987974988
7044,0.74337,0.56113,0.32415505501443004
7045,0.77107,0.55286,0.07089571308321309
7046,0.7130599999999999,0.67057,0.45790813642376144
7047,0.59737,0.53976,0.298173464556277
7048,0.42855,0.35349,0.22469862313612313
7049,0.18093,0.13384000000000001,0.05017441979316979
7050,0.00259,0.0,0.002152815355940356
7051,0.0,0.0,0.0
7052,0.0,0.0,0.0
7053,0.0,0.0,0.0
7054,0.0,0.0,0.0
7055,0.0,0.0,0.0
7056,0.0,0.0,0.0
7057,0.0,0.0,0.0
7058,0.0,0.0,0.0
7059,0.0,0.0,0.0
7060,0.0,0.0,0.0
7061,0.0,0.0,0.0
7062,0.0,0.0,0.0
7063,0.0,0.0017,0.0029980529501362836
7064,0.12223,0.11783,0.004589023168189835
7065,0.3397,0.35104,0.443844696969697
7066,0.5389700000000001,0.49261,0.17324679082491581
7067,0.66814,0.6661699999999999,0.0
7068,0.74387,0.68189,0.617
7069,0.7573300000000001,0.7087,0.677
7070,0.6990299999999999,0.5529700000000001,0.646
7071,0.47402999999999995,0.39277,0.541
7072,0.34379000000000004,0.31641,0.383
7073,0.17717,0.10121,0.174
7074,0.0,0.0,0.005
7075,0.0,0.0,0.0
7076,0.0,0.0,0.0
7077,0.0,0.0,0.0
7078,0.0,0.0,0.0
7079,0.0,0.0,0.0
7080,0.0,0.0,0.0
7081,0.0,0.0,0.0
7082,0.0,0.0,0.0
7083,0.0,0.0,0.0
7084,0.0,0.0,0.0
7085,0.0,0.0,0.0
7086,0.0,0.0,0.0
7087,0.0,0.0014399999999999999,2.430054513387847e-08
7088,0.08724,0.11062999999999999,0.0005025816197691198
7089,0.14381,0.29314,0.0003747594997594998
7090,0.5537799999999999,0.38894,0.0
7091,0.59887,0.41652,0.384
7092,0.15341,0.50151,0.406
7093,0.63278,0.5352,0.412
7094,0.39180000000000004,0.50826,0.364
7095,0.50252,0.34018,0.284
7096,0.40208,0.19995,0.169
7097,0.02557,0.03861,0.066
7098,0.0,0.0,0.003
7099,0.0,0.0,0.0
7100,0.0,0.0,0.0
7101,0.0,0.0,0.0
7102,0.0,0.0,0.0
7103,0.0,0.0,0.0
7104,0.0,0.0,0.0
7105,0.0,0.0,0.0
7106,0.0,0.0,0.0
7107,0.0,0.0,0.0
7108,0.0,0.0,0.0
7109,0.0,0.0,0.0
7110,0.0,0.0,0.0
7111,0.0,0.00079,0.002683617925284592
7112,0.10468000000000001,0.19259,0.0002266734808401475
7113,0.34732,0.40947,0.0
7114,0.5368200000000001,0.58647,0.531
7115,0.6639299999999999,0.7029299999999999,0.642
7116,0.72551,0.7489199999999999,0.726
7117,0.76081,0.74341,0.729
7118,0.70552,0.68225,0.669
7119,0.59545,0.54703,0.562
7120,0.42266000000000004,0.35024,0.421
7121,0.20229,0.12440999999999999,0.23
7122,0.0,0.0,0.012
7123,0.0,0.0,0.0
7124,0.0,0.0,0.0
7125,0.0,0.0,0.0
7126,0.0,0.0,0.0
7127,0.0,0.0,0.0
7128,0.0,0.0,0.0
7129,0.0,0.0,0.0
7130,0.0,0.0,0.0
7131,0.0,0.0,0.0
7132,0.0,0.0,0.0
7133,0.0,0.0,0.0
7134,0.0,0.0,0.0
7135,0.0,0.0,0.0
7136,0.0062699999999999995,0.1729,0.091
7137,0.10905,0.40188999999999997,0.0
7138,0.44027999999999995,0.56749,0.6725455823112073
7139,0.62885,0.67829,0.68125
7140,0.65773,0.72017,0.555169439935065
7141,0.54489,0.69243,0.36664825336700335
7142,0.31587,0.56139,0.6626681622775373
7143,0.46755,0.43227,0.5909008237133238
7144,0.27624,0.28082999999999997,0.2761549648268398
7145,0.05143,0.08476,0.05716046226150393
7146,0.0,0.0,0.0013443627745711078
7147,0.0,0.0,0.0
7148,0.0,0.0,0.0
7149,0.0,0.0,0.0
7150,0.0,0.0,0.0
7151,0.0,0.0,0.0
7152,0.0,0.0,0.0
7153,0.0,0.0,0.0
7154,0.0,0.0,0.0
7155,0.0,0.0,0.0
7156,0.0,0.0,0.0
7157,0.0,0.0,0.0
7158,0.0,0.0,0.0
7159,0.0,0.0,0.01687889009139009
7160,0.08292000000000001,0.16365000000000002,0.17807088744588745
7161,0.28683,0.36395,0.4197664892977393
7162,0.4527,0.5050899999999999,0.47566945496632995
7163,0.5726,0.62652,0.4373342803030303
7164,0.7168300000000001,0.6298400000000001,0.47389708092833094
7165,0.37977999999999995,0.5639400000000001,0.49248511904761905
7166,0.69841,0.53777,0.6632566363035113
7167,0.49695999999999996,0.32927,0.46563364297739296
